"V1","V2"
-82.870228,38.463165
-84.452392,33.89148
-73.156861,44.943188
-72.614264,42.963269
-73.227823,44.396672
-79.675725,43.553018
-78.22536,37.297739
-95.694688,30.084175
-72.519753,43.63147
-100.826337,25.395468
-88.682384,37.510995
-82.867019,38.463811
-75.052401,45.198638
-74.601631,40.560699
-74.434819,40.691475
-63.490157,44.607554
-72.533807,42.328493
-77.063008,38.896682
-76.269625,40.247428
-94.81437,31.20149
-83.287832,42.459923
-91.198213,47.381665
-98.359755,30.540038
-74.642401,40.669051
-95.882644,41.168635
-63.268755,45.358198
-95.69509,30.08412
-79.717698,43.605097
-76.488045,42.478222
-79.660088,43.545372
-97.459293,30.140518
-76.472367,42.483047
-74.671497,40.494416
-71.634821,42.304414
-77.580366,38.7959
-81.958001,29.846958
-95.694891,30.083902
-98.139839,29.715041
-82.602467,29.033665
-72.531438,42.329393
-98.1374,29.713365
-72.544991,43.617643
-72.518455,43.632397
-99.180402,19.090645
-78.756534,35.827385
-69.400766,45.173533
-83.201112,46.288421
-73.231775,44.506924
-95.694855,30.084057
-77.083787,37.448496
-72.673698,44.642142
-80.618329,43.469462
-87.905107,41.677017
-93.191051,45.421462
-80.906668,38.21882
-95.694784,30.083665
-85.380924,42.406322
-82.867,38.463815
-74.095586,40.317137
-104.119298,20.78346
-95.694761,30.086097
-94.132503,32.064516
-95.694872,30.084099
-95.694918,30.084107
-85.380921,42.406381
-86.655049,36.203032
-98.447112,29.558124
-94.662489,31.631941
-76.793053,38.89363
-76.63627,39.324353
-97.706803,30.237567
-95.694776,30.086205
-95.69479,30.084029
-74.532387,40.602549
-95.694841,30.08407
-88.992168,41.31986
-95.694881,30.083959
-82.664832,29.028801
-73.232215,44.490575
-98.412907,30.274676
-95.694991,30.084164
-79.737206,43.618733
-72.533867,43.35518
-73.775894,45.573645
-97.456887,31.0682
-99.183082,19.085122
-80.599942,26.396633
-74.722686,40.295377
-94.13246,32.064506
-95.694891,30.084044
-76.471925,42.452503
-80.03401,41.064019
-79.736587,43.619551
-81.4047,42.891938
-75.347275,45.513135
-95.694898,30.084106
-77.453438,38.855147
-72.83628,43.876605
-87.791262,42.010517
-102.337711,19.435146
-95.694892,30.084125
-108.363733,31.140468
-72.572551,43.059356
-74.479923,40.673087
-99.171637,19.088069
-75.180516,45.035048
-78.455761,37.178204
-96.810043,28.288548
-98.109855,30.024056
-87.739681,41.978842
-80.033792,41.063827
-93.198805,45.404878
-73.241609,44.501852
-75.015708,40.024181
-97.475064,32.677857
-86.655781,36.203296
-87.76049,41.992649
-98.38851,33.776454
-87.758165,41.549495
-82.80738,41.548311
-82.642785,29.02695
-81.52148,41.126896
-99.184702,19.107817
-97.722905,30.18411
-72.246801,43.804662
-77.805648,40.802136
-76.488937,42.478795
-95.694842,30.084069
-94.745446,31.771577
-84.012322,42.445676
-97.295887,26.195577
-74.849811,40.541624
-95.694931,30.084099
-75.45425,40.200574
-72.984741,44.46294
-76.472787,42.48452
-74.250326,40.704327
-92.447358,38.9455
-73.23636,44.498202
-95.695029,30.084081
-72.455306,45.083664
-72.52113,43.631213
-80.034005,41.063573
-72.683647,44.41259
-98.415034,30.27392
-108.516469,28.983535
-72.589396,43.85376
-77.139036,38.879309
-68.258728,46.016065
-95.694989,30.083974
-81.053309,42.668269
-103.056908,50.075523
-82.58791,39.78275
-73.120065,43.811935
-93.167968,45.39405
-87.529754,41.655015
-77.805991,40.802201
-89.591408,37.072294
-76.001809,45.53885
-82.264293,40.617319
-78.28389,44.359513
-96.661587,30.292865
-76.834781,39.18478
-79.0135,44.550968
-95.69493,30.084026
-96.962103,33.069334
-117.500453,47.785293
-78.380241,36.758209
-74.225647,40.538027
-87.775832,41.999456
-97.490187,32.622078
-74.48551,40.71311
-95.69495,30.08405
-73.180404,44.478641
-80.467308,25.739213
-117.546694,47.902178
-72.60578,41.400997
-97.703485,30.239156
-101.289783,28.765166
-88.012258,41.538836
-86.198433,34.405419
-107.775903,47.744647
-76.216488,36.325569
-78.513305,39.695963
-95.866702,36.300433
-97.469751,32.836554
-79.9263,37.190413
-74.008269,40.893033
-89.819778,39.922763
-82.358073,28.612957
-84.141541,9.383694
-86.371658,32.452123
-83.688448,35.946656
-87.782482,41.998678
-73.961747,40.854336
-95.694897,30.084056
-93.659346,42.026931
-74.225523,40.537896
-95.71678,29.11202
-90.98217,47.48868
-100.504407,33.056816
-80.93997,34.152661
-81.709133,29.550044
-70.987922,42.476028
-76.475083,42.448812
-76.487603,42.478642
-77.630642,39.319104
-98.343533,28.488695
-101.676356,34.973689
-93.183553,44.888843
-87.753039,41.4961
-76.002431,45.538805
-74.277483,40.828925
-72.531614,42.329441
-98.217509,29.8856
-73.137864,44.475435
-74.56275,40.588276
-75.572623,39.820971
-109.63465,28.763027
-74.182319,40.897201
-69.661722,44.555944
-86.20388,34.389558
-87.835221,41.678906
-95.695073,30.083959
-74.227074,40.538644
-89.996825,38.802003
-97.875642,28.063084
-95.695048,30.084041
-77.258713,39.787608
-86.271701,39.945997
-72.135214,41.797107
-95.694781,30.084133
-96.820288,28.240788
-79.99043,43.217329
-83.998418,42.469375
-77.270322,44.480195
-73.217622,44.444492
-95.694976,30.083879
-116.04934,44.518379
-73.891618,40.901692
-81.858453,41.369442
-90.82112,38.463029
-81.398124,42.947473
-74.645224,40.372579
-88.961262,37.402143
-86.812463,34.734577
-93.16779,45.393398
-110.886147,31.739326
-80.927482,34.010745
-76.266232,43.154885
-76.654512,44.175154
-96.608534,33.814586
-73.052793,44.46239
-84.126628,39.785446
-76.002131,45.539286
-83.944489,46.338502
-111.509679,31.588486
-83.983333,43.393724
-79.931669,39.779354
-86.507609,34.696961
-80.608458,39.958192
-84.915925,39.815792
-74.558716,40.59323
-73.241319,44.496828
-86.371612,32.452147
-74.418125,40.493139
-81.182725,37.765145
-74.04373,40.140428
-89.239261,48.37538
-73.229017,44.491985
-73.229885,44.491788
-91.141495,14.524932
-100.520139,33.047904
-90.171887,44.056833
-84.346676,39.57959
-74.209128,41.637807
-94.760505,32.522328
-110.883087,31.734233
-72.51883,43.631253
-74.098922,40.366275
-93.180016,44.889118
-86.201873,34.400581
-73.140782,44.550884
-92.554222,46.681217
-95.694643,30.083787
-74.432716,40.490267
-94.561104,31.604912
-62.631361,17.232587
-104.023385,30.672031
-79.514172,40.714032
-81.468777,41.250497
-79.373992,43.787505
-72.98869,43.555371
-92.009897,17.500222
-79.668318,43.55266
-73.187152,44.417789
-81.069286,31.966057
-96.422924,36.846143
-86.65801,36.29555
-74.578156,40.624784
-84.585337,39.438408
-97.445213,31.069583
-75.965904,37.138934
-73.1792,44.479758
-100.590948,29.412783
-80.443159,25.825255
-98.556964,33.855979
-75.1799,40.272797
-100.63578,29.52839
-73.179803,44.478748
-110.260763,31.451511
-95.694917,30.084011
-81.579623,41.187924
-87.7929,33.334817
-98.209725,32.240445
-98.388834,33.777914
-73.230833,44.494862
-106.440965,23.299073
-96.963487,33.068954
-74.248733,40.911969
-93.125407,44.91798
-98.415263,30.273717
-97.674088,37.5388
-97.175799,31.605621
-97.12373,49.857267
-97.469605,37.701
-95.694735,30.084349
-78.191473,40.031462
-88.827783,42.606761
-97.653366,32.741499
-90.036146,30.35214
-74.225649,40.537892
-96.771483,33.722733
-96.803873,28.239238
-73.241765,44.501883
-89.836987,35.129699
-92.231799,38.589087
-97.397728,31.068895
-75.304556,38.847289
-93.288481,45.209424
-84.161632,30.087058
-88.188622,32.595897
-76.909783,39.207062
-77.118932,38.864062
-79.903947,40.43068
-90.006837,38.792573
-77.827526,41.095502
-97.700883,30.026608
-77.533522,38.621443
-78.431053,38.527487
-95.69482,30.084158
-77.250617,42.224616
-79.672351,43.564597
-78.560203,35.912831
-79.924786,39.779237
-92.701241,39.162132
-77.008636,39.031964
-87.773628,42.066971
-95.164672,30.114206
-81.094995,40.821631
-79.917397,43.284717
-72.992905,44.357962
-78.896605,45.23343
-91.194055,47.383279
-98.009522,30.440172
-77.220733,38.977324
-81.50668,41.491546
-78.658214,35.865771
-95.680618,30.528258
-77.154493,38.964823
-72.534075,42.327911
-96.865768,33.957543
-77.817265,42.803853
-90.117657,29.782969
-83.040058,40.149854
-93.199555,45.402564
-71.113129,42.685029
-87.77818,42.06475
-88.716917,41.320365
-100.707896,29.768273
-73.179653,44.478618
-88.621786,43.453506
-76.79283,38.89383
-84.926103,9.787225
-75.43811,40.312994
-97.042562,28.050667
-81.590786,41.343841
-77.388763,38.724572
-97.976148,30.180886
-71.460907,42.456832
-73.229091,44.39583
-97.753647,30.450797
-76.13499,43.034209
-74.521159,40.663531
-92.472478,46.703772
-76.944945,38.91224
-78.657532,35.866981
-96.2469,33.314042
-97.706738,30.237016
-83.117314,40.173994
-103.518058,20.673247
-77.566266,38.804959
-74.579354,40.445263
-73.978934,40.406621
-97.410965,28.10414
-73.108861,41.767587
-95.386493,30.034985
-82.014311,41.481351
-77.171512,38.97057
-93.188636,45.421556
-92.008972,46.841125
-93.183557,44.884016
-97.689103,30.686383
-100.433922,29.290121
-71.138306,42.250301
-77.121391,38.865344
-97.244063,35.206138
-78.153956,38.871366
-117.55487,47.900319
-80.149033,40.605889
-72.430747,43.499263
-87.529289,41.691197
-77.160445,38.883665
-76.973319,39.04625
-93.192253,45.421049
-92.705802,39.160307
-80.142871,40.555538
-83.838042,42.541531
-73.235099,44.391828
-95.694765,30.084113
-81.090539,40.818982
-76.649978,39.32455
-86.909065,36.055067
-71.395683,42.41655
-81.574662,41.486233
-110.30771,31.447436
-78.761379,35.661663
-99.974037,50.652887
-88.933897,37.37532
-75.631622,35.962046
-105.031145,23.661299
-87.529816,41.65499
-82.117534,35.962664
-80.939621,38.208712
-76.833851,38.162391
-88.908592,41.327192
-101.34068,32.236563
-85.585299,42.2696
-77.101356,38.846434
-73.948819,41.416738
-79.908457,43.286578
-73.146066,44.37665
-83.491363,35.681795
-93.198959,45.401547
-87.532287,41.654626
-79.714764,40.93202
-72.332462,43.747993
-79.281899,40.150747
-73.947832,41.416221
-113.957171,46.894048
-76.782938,37.24391
-82.728115,42.995234
-95.6948,30.084008
-87.774377,42.064355
-92.495986,46.710606
-81.095726,40.81973
-81.031113,33.938722
-92.512492,46.688174
-97.474878,32.831908
-84.144325,9.388092
-92.510713,46.686567
-66.625218,46.018234
-96.987484,33.060537
-82.989748,29.847471
-71.116315,42.21907
-84.5646,46.297238
-77.568755,38.80526
-113.975808,46.876758
-94.71297,49.775973
-74.524931,40.604056
-95.893393,36.221145
-95.903542,41.169388
-93.452947,44.95631
-77.1018,38.846961
-97.429583,26.5683
-97.106515,33.007976
-77.034153,39.058767
-95.694918,30.084039
-100.95534,29.471921
-110.141403,31.548067
-81.511927,41.473714
-97.300003,29.09967
-77.82326,42.789665
-77.18019,38.899707
-80.631849,43.44255
-86.62655,41.835408
-87.573503,41.691769
-71.332741,42.403386
-80.58762,43.478393
-81.319094,41.729536
-104.852003,39.807444
-96.978815,33.062725
-81.541483,41.336643
-73.146515,40.712986
-95.694674,30.083779
-79.323597,42.349863
-77.009017,39.032089
-95.694842,30.084054
-86.211083,34.385247
-74.821197,40.492327
-97.046139,28.053474
-76.945405,38.976633
-93.386249,44.963795
-73.179781,44.478587
-76.8013,39.216262
-78.932337,35.624829
-76.838032,39.403734
-72.25932,41.81506
-96.988614,33.062283
-76.69615,39.306554
-96.390524,36.774092
-96.146288,36.391886
-77.811771,42.799347
-77.050752,38.93306
-97.764458,30.419385
-76.551306,38.559135
-73.238792,44.386908
-70.908089,42.599968
-75.944082,40.304973
-73.184586,44.47781
-72.674085,44.641434
-79.270458,40.158823
-77.120224,38.861028
-71.117045,42.680776
-78.716644,35.809204
-78.728298,42.888389
-83.037072,40.150608
-78.89197,45.243463
-89.625459,46.818071
-91.188872,47.387705
-73.081572,40.899525
-76.43845,39.10571
-70.986636,42.476718
-96.867828,33.957372
-83.993654,42.443775
-83.969235,42.42824
-96.876104,36.042422
-93.453104,44.956114
-76.728955,39.227943
-79.912861,43.282139
-76.403969,43.176647
-84.483445,39.16132
-70.764742,42.635853
-71.55786,42.62581
-87.742229,41.978826
-73.194352,41.989359
-74.007933,40.892942
-95.694849,30.084072
-95.694983,30.083994
-80.020217,40.479142
-95.627218,29.370627
-95.606508,29.843035
-78.931146,35.622489
-83.993638,42.443566
-72.531514,42.328978
-95.6949,30.084089
-96.273133,29.6713
-92.761741,45.168902
-97.936771,29.876955
-97.787107,30.479558
-76.70061,39.305426
-80.373781,43.374614
-97.680861,32.755379
-81.726662,41.446675
-96.968238,28.828155
-92.232907,38.591524
-71.473277,42.447198
-81.303599,41.73778
-87.438823,41.616114
-122.871395,45.815369
-84.144425,9.388175
-92.114499,46.774712
-86.099167,37.187203
-93.1986,45.401108
-72.651569,43.998426
-94.418717,31.641428
-77.46829,43.03948
-86.538105,34.617458
-80.385047,43.383701
-76.941655,38.914378
-77.039939,39.043175
-75.849137,45.297834
-78.969018,43.842358
-76.190271,35.45228
-74.286472,40.9247
-97.680472,32.755845
-77.794433,42.80748
-91.192117,47.381745
-93.012657,44.940987
-84.163012,43.312219
-76.969422,39.044219
-72.534131,42.327959
-81.089724,40.819212
-81.093498,40.826281
-97.559967,32.26781
-78.722898,35.750399
-97.714822,30.434495
-90.124176,34.768434
-83.671934,42.53292
-74.556055,40.591959
-77.005019,38.95119
-81.574302,41.484727
-79.18154,36.191702
-79.281808,40.150783
-95.694986,30.083979
-113.406756,46.924677
-66.622213,46.016759
-86.285702,39.858585
-77.062204,38.893784
-97.447916,26.533802
-87.778383,41.999763
-81.807898,41.210176
-76.947126,38.911193
-73.145569,44.376381
-74.532795,40.601995
-95.694824,30.084048
-72.529541,43.132393
-77.064328,38.898364
-93.384318,44.97005
-76.992223,38.952674
-98.52555,29.563459
-87.744178,41.978705
-79.269729,40.156374
-77.062135,39.000748
-75.52004,39.87142
-77.101671,38.847325
-93.189123,44.88272
-95.69488,30.084142
-98.346798,28.479249
-97.717349,30.234851
-81.413247,41.659683
-92.988217,45.000344
-77.139256,38.872412
-74.532859,40.602924
-73.863037,41.127098
-79.671257,43.565311
-63.457739,44.66544
-77.159319,38.704739
-74.179703,40.894761
-87.238045,32.691247
-95.694867,30.084083
-81.435576,41.130571
-77.82315,42.788514
-73.1666,44.966423
-95.695005,30.08397
-76.793594,38.893222
-76.699179,39.306694
-97.469978,32.836842
-83.07223,42.26282
-79.9174,43.2817
-97.738497,30.22223
-77.305856,44.482055
-90.542274,38.531145
-90.543091,38.537265
-96.61798,33.161955
-75.45662,40.200847
-94.278488,46.501684
-94.32335,45.55528
-75.71772,41.559054
-77.264258,38.901528
-102.580811,45.592431
-70.193133,41.735572
-60.294517,46.14068
-70.328774,41.701275
-117.548239,47.903009
-78.287802,44.350608
-82.706897,28.095916
-92.156925,47.036906
-76.596437,39.24427
-73.265483,44.536348
-75.808926,45.294703
-100.069292,29.650732
-98.351446,28.482457
-110.849048,31.496658
-79.496754,40.71425
-97.744229,27.220849
-75.821253,45.298175
-91.196769,47.382726
-100.384419,34.130398
-81.525193,41.113076
-80.564933,35.413816
-76.453857,44.172197
-92.511574,14.93984
-72.527213,42.327532
-97.457627,30.140024
-98.036338,32.822973
-73.267179,44.534573
-75.81724,45.297345
-93.323879,35.509313
-97.01476,33.37696
-74.470997,40.511483
-72.518745,42.324684
-110.845137,31.496659
-106.440761,23.299063
-79.614165,43.512327
-73.26712,44.534401
-77.025533,39.009802
-93.57858,45.36913
-64.962545,45.591539
-85.608686,35.011902
-93.0913,45.181734
-82.052482,41.117739
-73.266347,44.535862
-75.892134,36.622498
-100.538437,33.078605
-72.540044,42.33097
-71.479659,42.496606
-78.555931,38.266028
-97.026341,30.384251
-82.649601,39.483029
-84.14445,9.384554
-97.460127,30.13905
-73.26632,44.535583
-77.805862,40.802343
-73.264904,44.53673
-83.858836,46.409155
-98.349293,28.478795
-81.045251,27.584176
-82.639048,38.445764
-96.975889,33.06341
-94.727402,31.374563
-96.750841,29.935895
-106.440525,23.299142
-73.265709,44.53637
-70.727325,42.204106
-71.141879,42.162954
-78.963203,43.84738
-74.576418,40.604178
-73.267179,44.53455
-81.531093,27.470894
-97.459179,30.137442
-77.470362,37.627837
-85.580816,35.030351
-97.824359,30.207314
-90.471506,38.629301
-73.26941,44.508136
-98.387781,30.73242
-98.353855,28.4665
-94.133411,32.067811
-78.558005,38.264212
-97.648991,30.216136
-93.193553,45.421558
-78.6809,42.924614
-97.61447,27.915775
-79.604015,43.727026
-106.440525,23.299221
-106.548504,25.864922
-109.515731,49.651761
-97.209086,28.607242
-91.197208,47.382548
-101.215464,27.362192
-98.387823,30.732503
-95.694876,30.08418
-98.218484,29.886036
-73.186192,44.475678
-117.423956,47.769993
-98.347815,28.486869
-97.494394,32.810954
-92.446455,38.947028
-97.826086,30.208522
-78.557682,38.265497
-77.805905,40.802493
-97.042149,28.047409
-94.248033,30.139998
-85.620177,35.011535
-64.58839,44.434831
-78.55854,38.265911
-78.39573,37.296019
-76.79499,38.888739
-76.406822,44.186108
-71.142438,42.163304
-87.829884,42.4013
-97.025365,33.380046
-73.186117,44.475808
-80.56525,35.413638
-81.26827,35.10495
-97.645739,30.683095
-91.192117,47.381663
-97.023429,33.377426
-79.642217,43.592881
-73.239755,44.51977
-100.343606,33.747568
-75.823182,45.295381
-94.131459,32.065159
-80.515494,35.236786
-96.806288,28.299998
-70.920701,42.62881
-72.604651,42.971528
-97.479093,32.829729
-73.243005,44.494401
-97.047333,28.049322
-87.628455,40.263173
-82.895547,42.26094
-86.721679,36.16885
-72.687607,45.284066
-88.040496,43.053436
-71.080628,42.059015
-82.062797,40.6827
-88.973492,35.13661
-77.045564,38.925224
-98.114158,30.198666
-88.978707,35.129058
-82.656592,39.027027
-98.388748,33.77781
-79.779217,34.172204
-97.443001,30.147029
-73.185912,44.478773
-94.38774,45.5922
-74.106153,40.347011
-76.485756,42.453602
-75.952392,45.189045
-78.857245,42.852884
-85.097292,45.571516
-95.8009,29.666231
-73.187324,44.474721
-83.891199,46.23565
-65.246317,18.305487
-98.427367,29.606282
-65.432231,43.55022
-87.739241,41.980996
-91.194903,47.380648
-73.897401,42.616339
-65.245673,44.405245
-96.763118,29.704469
-73.266191,44.535973
-97.062155,32.981919
-82.017852,41.039285
-84.162979,43.31219
-96.983684,33.06421
-99.442878,27.54739
-96.804371,28.308791
-96.98561,33.06376
-73.209494,44.497601
-97.428743,26.566358
-117.530193,47.793034
-78.967157,43.839456
-73.210976,44.496853
-85.097208,45.571561
-73.208057,44.497905
-78.554885,38.26468
-72.555786,44.148495
-75.973479,37.168884
-85.52896,38.192973
-92.446305,38.946796
-92.386816,38.943302
-99.902634,30.505217
-92.446938,38.945874
-76.645582,38.053887
-97.0275,30.3827
-79.491353,39.113977
-64.615402,44.528332
-82.238395,29.668633
-82.101292,39.323125
-84.226259,46.321721
-80.26813,32.718392
-110.453711,31.427418
-78.964176,43.849473
-86.905761,36.059712
-82.878842,46.183714
-82.951835,40.469678
-80.516739,35.236085
-76.490915,44.461047
-96.9731,33.06694
-84.162773,43.312165
-73.206045,44.499886
-87.75323,41.542231
-73.180001,44.480735
-78.880312,43.915114
-70.195483,6.717833
-74.418297,40.492747
-74.523053,40.573886
-102.992502,21.151821
-73.179486,44.480499
-91.601181,48.754265
-78.315675,-0.46803
-74.720123,40.439104
-74.510908,40.627259
-78.967323,43.83982
-97.458413,30.13783
-94.69511,38.79838
-97.582004,29.588791
-91.601026,48.754212
-86.767219,33.184574
-84.652576,40.261956
-87.986152,43.045541
-74.374995,40.687375
-78.392,35.916721
-75.293742,38.844236
-89.287058,48.446369
-82.238189,29.668748
-97.302149,27.467968
-106.300349,25.102985
-73.177937,44.479623
-71.114287,42.43525
-98.413238,29.623653
-84.004898,46.28087
-70.496483,6.666717
-71.159723,42.013318
-97.304558,27.467468
-81.284061,41.321736
-81.53572,41.123679
-94.36057,45.47108
-101.202965,29.334298
-95.552162,32.409023
-65.201905,44.437013
-73.89327,42.60958
-88.160567,42.12009
-73.207461,44.502887
-84.051102,42.492339
-73.184072,44.484899
-73.187829,44.480534
-70.526767,6.675833
-77.637258,37.442819
-64.928594,46.118361
-81.882185,41.408361
-92.446702,38.946054
-92.623543,40.176661
-69.210303,45.202665
-112.824832,48.278513
-75.876943,45.353969
-70.49605,6.647267
-97.292456,27.458617
-74.563036,39.483811
-97.456169,32.692239
-73.268745,44.509085
-81.942623,41.032223
-66.029034,45.87032
-77.517548,37.548306
-83.239245,46.298486
-97.687882,30.506453
-87.978837,41.202956
-90.895069,16.208631
-74.436509,40.474072
-70.198633,6.71205
-95.144202,29.534196
-74.487734,40.555336
-73.11161,44.556411
-81.545629,41.235225
-75.64574,39.689686
-72.691819,44.89387
-90.895064,16.208615
-83.895807,46.154924
-65.160985,45.979697
-78.191553,-0.318387
-95.143986,29.534467
-74.937104,39.954081
-73.204658,44.50071
-73.890594,42.609302
-97.680248,30.385556
-87.826651,41.896123
-80.49644,35.463257
-94.710036,31.452561
-97.931328,29.89293
-91.193454,47.380096
-96.063354,36.240291
-92.803783,44.544618
-77.231362,38.982704
-73.145873,44.705262
-97.688702,30.506127
-95.163993,30.099191
-97.761717,32.266033
-97.190359,36.171486
-96.991441,33.063361
-73.206955,43.48071
-81.777516,26.462825
-72.945614,43.536727
-87.888179,41.147864
-73.225867,43.668229
-109.355482,32.011134
-73.111439,44.556687
-73.111471,44.559775
-78.855918,42.843674
-96.938156,33.066496
-82.838012,40.007811
-100.517446,33.052691
-87.725419,41.98912
-73.218709,44.444246
-100.423661,30.930127
-87.804666,42.415128
-97.272375,30.173968
-84.8158,45.415038
-78.579037,35.894852
-78.783709,35.72385
-98.008789,30.445305
-97.475477,32.848405
-87.740524,41.979152
-100.531951,33.056918
-97.700224,30.248053
-76.841402,39.064985
-80.91774,26.306957
-72.544173,43.63726
-73.111567,44.559897
-114.031964,50.975513
-87.636217,33.00456
-97.367688,31.92096
-79.879123,43.292212
-93.81457,44.9569
-78.059245,39.062973
-99.773328,37.795013
-74.469377,40.574497
-73.204216,44.500742
-78.85603,42.843835
-76.096931,45.49759
-78.574948,35.903386
-83.994019,42.442192
-71.154242,42.39833
-88.026298,41.684245
-74.720142,40.296139
-76.790185,37.250817
-87.74339,41.979775
-68.062395,44.336645
-73.225658,44.515864
-79.231484,45.321051
-87.912001,42.175486
-78.855674,42.843663
-73.111203,44.559836
-73.111525,44.559806
-76.78937,37.251432
-74.43306,40.49092
-93.188301,45.421527
-80.110066,40.343702
-96.973743,33.065363
-97.461246,30.139087
-84.392273,43.75397
-110.295,31.460684
-79.058553,35.98471
-96.117273,36.324759
-97.463751,30.143835
-96.93306,33.05744
-72.586317,44.25402
-96.192802,15.769757
-64.534587,45.069457
-97.076503,33.005276
-98.039203,32.813723
-110.29806,31.457121
-95.591758,29.378516
-77.552896,43.008834
-72.470382,43.636593
-82.232875,29.614655
-110.292609,31.462943
-78.860292,42.850799
-78.855765,42.843652
-97.517256,35.753739
-74.432888,40.491181
-73.268618,44.509792
-77.818629,42.804285
-76.47412,40.313949
-77.115556,38.862097
-96.979894,33.06524
-76.246662,44.27028
-83.18844,40.15558
-77.317399,39.163595
-97.303939,30.113209
-114.09821,50.97567
-97.982111,30.185204
-88.388363,43.035336
-97.076352,33.005371
-72.13523,41.797212
-110.339462,31.479514
-75.763478,40.177732
-78.856715,35.056605
-73.218387,44.509955
-83.988118,46.311822
-94.051474,33.460266
-73.21857,44.509908
-97.059863,32.94472
-81.527758,27.468712
